11.4757 	EXP 	window1: blendMode = 'avg'
11.4925 	EXP 	window1: blendMode = 'avg'
11.5090 	EXP 	window1: blendMode = 'avg'
11.5260 	EXP 	window1: blendMode = 'avg'
11.5419 	EXP 	window1: blendMode = 'avg'
11.5590 	EXP 	window1: blendMode = 'avg'
11.5758 	EXP 	window1: blendMode = 'avg'
11.5925 	EXP 	window1: blendMode = 'avg'
11.6090 	EXP 	window1: blendMode = 'avg'
11.6258 	EXP 	window1: blendMode = 'avg'
11.6426 	EXP 	window1: blendMode = 'avg'
11.6593 	EXP 	window1: blendMode = 'avg'
11.6755 	EXP 	window1: blendMode = 'avg'
11.6925 	EXP 	window1: blendMode = 'avg'
11.7090 	EXP 	window1: blendMode = 'avg'
11.7258 	EXP 	window1: blendMode = 'avg'
11.7424 	EXP 	window1: blendMode = 'avg'
11.7592 	EXP 	window1: blendMode = 'avg'
11.7757 	EXP 	window1: blendMode = 'avg'
11.7925 	EXP 	window1: blendMode = 'avg'
11.8090 	EXP 	window1: blendMode = 'avg'
11.8256 	EXP 	window1: blendMode = 'avg'
11.8411 	EXP 	window1: blendMode = 'avg'
11.8580 	EXP 	window1: blendMode = 'avg'
11.8759 	EXP 	window1: blendMode = 'avg'
11.8920 	DATA 	Arduino pulse down
11.8930 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
11.9237 	EXP 	New trial (rep=0, index=0): None
11.9281 	EXP 	window1: blendMode = 'avg'
11.9406 	EXP 	test_cross: autoDraw = False
11.9406 	EXP 	image: autoDraw = False
11.9406 	EXP 	test_cross: autoDraw = False
11.9406 	EXP 	textFeedBack: text = u'\u0160patn\u011b'
11.9406 	EXP 	textFeedBack: autoDraw = True
11.9416 	EXP 	window1: blendMode = 'avg'
11.9581 	EXP 	window1: blendMode = 'avg'
11.9756 	EXP 	window1: blendMode = 'avg'
11.9920 	EXP 	window1: blendMode = 'avg'
12.0089 	EXP 	window1: blendMode = 'avg'
12.0251 	EXP 	window1: blendMode = 'avg'
12.0415 	EXP 	window1: blendMode = 'avg'
12.0589 	EXP 	window1: blendMode = 'avg'
12.0757 	EXP 	window1: blendMode = 'avg'
12.0921 	EXP 	window1: blendMode = 'avg'
12.1089 	EXP 	window1: blendMode = 'avg'
12.1257 	EXP 	window1: blendMode = 'avg'
12.1423 	EXP 	window1: blendMode = 'avg'
12.1589 	EXP 	window1: blendMode = 'avg'
12.1757 	EXP 	window1: blendMode = 'avg'
12.1921 	EXP 	window1: blendMode = 'avg'
12.2089 	EXP 	window1: blendMode = 'avg'
12.2255 	EXP 	window1: blendMode = 'avg'
12.2422 	EXP 	window1: blendMode = 'avg'
12.2590 	EXP 	window1: blendMode = 'avg'
12.2754 	EXP 	window1: blendMode = 'avg'
12.2922 	EXP 	window1: blendMode = 'avg'
12.3086 	EXP 	window1: blendMode = 'avg'
12.3256 	EXP 	window1: blendMode = 'avg'
12.3422 	EXP 	window1: blendMode = 'avg'
12.3588 	EXP 	window1: blendMode = 'avg'
12.3753 	EXP 	window1: blendMode = 'avg'
12.3916 	EXP 	window1: blendMode = 'avg'
12.4091 	EXP 	window1: blendMode = 'avg'
12.4255 	EXP 	window1: blendMode = 'avg'
12.4425 	EXP 	window1: blendMode = 'avg'
12.4593 	EXP 	window1: blendMode = 'avg'
12.4756 	EXP 	window1: blendMode = 'avg'
12.4919 	EXP 	window1: blendMode = 'avg'
12.5089 	EXP 	window1: blendMode = 'avg'
12.5253 	EXP 	window1: blendMode = 'avg'
12.5420 	EXP 	window1: blendMode = 'avg'
12.5585 	EXP 	window1: blendMode = 'avg'
12.5756 	EXP 	window1: blendMode = 'avg'
12.5924 	EXP 	window1: blendMode = 'avg'
12.6080 	EXP 	window1: blendMode = 'avg'
12.6255 	EXP 	window1: blendMode = 'avg'
12.6423 	EXP 	window1: blendMode = 'avg'
12.6589 	EXP 	window1: blendMode = 'avg'
12.6757 	EXP 	window1: blendMode = 'avg'
12.6920 	EXP 	window1: blendMode = 'avg'
